3600001	3600566	11	36000012	2	-.2453	.5737	.7889	1.3021	475.662	-.72611875	-.06096875	.125775	.110415789473684	423.09505	-.7841875	9999	9999	9999	9999	4	2	337	0
3600001	3600616	11	36000012	2	-1.1775	-.5689	.135	-.8956	415.244	-.72611875	-.06096875	.125775	.110415789473684	423.09505	-.7841875	9999	9999	9999	9999	4	2	534	1
3600001	3600660	11	36000012	2	-1.5695	.7373	-.3794	-1.4696	426.522	-.72611875	-.06096875	.125775	.110415789473684	423.09505	-.7841875	9999	9999	9999	9999	4	2	318	0
3600001	3601745	11	36000012	2	9999	9999	9999	9999	381.584	-.72611875	-.06096875	.125775	.110415789473684	423.09505	-.7841875	9999	9999	9999	9999	4	2	466	1
3600001	3604761	11	36000012	2	-3.3847	-1.9802	.6387	-1.7889	363.95	-.72611875	-.06096875	.125775	.110415789473684	423.09505	-.7841875	9999	9999	9999	9999	4	2	596	1
3600001	3606115	11	36000012	2	9999	9999	9999	-.3853	322.301	-.72611875	-.06096875	.125775	.110415789473684	423.09505	-.7841875	9999	9999	9999	9999	4	2	414	0
3600001	3612383	11	36000012	2	-.5368	-.9661	.544	-1.2214	420.894	-.72611875	-.06096875	.125775	.110415789473684	423.09505	-.7841875	9999	9999	9999	9999	4	2	504	1
3600001	3614475	11	36000012	2	-.7671	.0584	.3378	-1.1923	520.91	-.72611875	-.06096875	.125775	.110415789473684	423.09505	-.7841875	9999	9999	9999	9999	4	2	304	0
3600001	3614494	11	36000012	2	-3.3978	-2.2349	-2.3558	.9621	461.36	-.72611875	-.06096875	.125775	.110415789473684	423.09505	-.7841875	9999	9999	9999	9999	4	2	441	1
3600001	3615780	11	36000012	2	9999	9999	9999	-.1332	499.939	-.72611875	-.06096875	.125775	.110415789473684	423.09505	-.7841875	9999	9999	9999	9999	4	2	395	0
3600001	3618857	11	36000012	2	2.116	2.4205	-2.382	.3248	431.2	-.72611875	-.06096875	.125775	.110415789473684	423.09505	-.7841875	9999	9999	9999	9999	4	2	529	1
