3600001	3600566	11	36000012	2	-.2453	.5737	.7889	1.3021	445.896	-.72611875	-.06096875	.125775	.110415789473684	419.48335	-.7841875	9999	9999	9999	9999	4	2	337	0
3600001	3600616	11	36000012	2	-1.1775	-.5689	.135	-.8956	375.003	-.72611875	-.06096875	.125775	.110415789473684	419.48335	-.7841875	9999	9999	9999	9999	4	2	534	1
3600001	3600660	11	36000012	2	-1.5695	.7373	-.3794	-1.4696	444.075	-.72611875	-.06096875	.125775	.110415789473684	419.48335	-.7841875	9999	9999	9999	9999	4	2	318	0
3600001	3601745	11	36000012	2	9999	9999	9999	9999	394.489	-.72611875	-.06096875	.125775	.110415789473684	419.48335	-.7841875	9999	9999	9999	9999	4	2	466	1
3600001	3604761	11	36000012	2	-3.3847	-1.9802	.6387	-1.7889	372.03	-.72611875	-.06096875	.125775	.110415789473684	419.48335	-.7841875	9999	9999	9999	9999	4	2	596	1
3600001	3606115	11	36000012	2	9999	9999	9999	-.3853	263.504	-.72611875	-.06096875	.125775	.110415789473684	419.48335	-.7841875	9999	9999	9999	9999	4	2	414	0
3600001	3612383	11	36000012	2	-.5368	-.9661	.544	-1.2214	395.109	-.72611875	-.06096875	.125775	.110415789473684	419.48335	-.7841875	9999	9999	9999	9999	4	2	504	1
3600001	3614475	11	36000012	2	-.7671	.0584	.3378	-1.1923	508.315	-.72611875	-.06096875	.125775	.110415789473684	419.48335	-.7841875	9999	9999	9999	9999	4	2	304	0
3600001	3614494	11	36000012	2	-3.3978	-2.2349	-2.3558	.9621	417.02	-.72611875	-.06096875	.125775	.110415789473684	419.48335	-.7841875	9999	9999	9999	9999	4	2	441	1
3600001	3615780	11	36000012	2	9999	9999	9999	-.1332	485.964	-.72611875	-.06096875	.125775	.110415789473684	419.48335	-.7841875	9999	9999	9999	9999	4	2	395	0
3600001	3618857	11	36000012	2	2.116	2.4205	-2.382	.3248	365.69	-.72611875	-.06096875	.125775	.110415789473684	419.48335	-.7841875	9999	9999	9999	9999	4	2	529	1
3600001	3601157	11	36000011	1	.2669	.6123	.8757	.2845	494.954	-.72611875	-.06096875	.125775	.110415789473684	419.48335	-.7841875	9999	9999	9999	9999	4	2	460	1
3600001	3605300	11	36000011	1	.0158	.7731	-1.6741	1.1616	404.431	-.72611875	-.06096875	.125775	.110415789473684	419.48335	-.7841875	9999	9999	9999	9999	4	2	670	2
3600001	3605632	11	36000011	1	2.1607	.4398	1.1606	.6336	400.152	-.72611875	-.06096875	.125775	.110415789473684	419.48335	-.7841875	9999	9999	9999	9999	4	2	429	1
3600001	3605804	11	36000011	1	9999	9999	9999	-.1819	499.351	-.72611875	-.06096875	.125775	.110415789473684	419.48335	-.7841875	9999	9999	9999	9999	4	2	472	1
3600001	3607638	11	36000011	1	-1.3568	-.5104	2.5429	1.2432	349.276	-.72611875	-.06096875	.125775	.110415789473684	419.48335	-.7841875	9999	9999	9999	9999	4	2	361	0
3600001	3608773	11	36000011	1	-1.3771	-.6044	.6647	.7015	320.871	-.72611875	-.06096875	.125775	.110415789473684	419.48335	-.7841875	9999	9999	9999	9999	4	2	327	0
3600001	3610524	11	36000011	1	-1.3106	-.5549	.1967	1.8113	505.996	-.72611875	-.06096875	.125775	.110415789473684	419.48335	-.7841875	9999	9999	9999	9999	4	2	431	1
3600001	3612489	11	36000011	1	-.0701	.6877	-.5006	.2963	471.354	-.72611875	-.06096875	.125775	.110415789473684	419.48335	-.7841875	9999	9999	9999	9999	4	2	559	1
3600001	3614339	11	36000011	1	-.984	.1415	1.4193	.6451	476.187	-.72611875	-.06096875	.125775	.110415789473684	419.48335	-.7841875	9999	9999	9999	9999	4	2	350	0
3600002	3603664	15	36000022	2	-.6762	.3704	.133	-.5039	453.377	.0575222222222222	.801122222222222	.0464888888888889	.1574	514.1123	.4063	9999	9999	9999	9999	5	3	293	0
3600002	3614205	15	36000022	2	-.1924	.8993	.3025	1.2529	593.177	.0575222222222222	.801122222222222	.0464888888888889	.1574	514.1123	.4063	9999	9999	9999	9999	5	3	436	1
3600002	3616862	15	36000022	2	.0758	.1727	.3378	1.0285	400.372	.0575222222222222	.801122222222222	.0464888888888889	.1574	514.1123	.4063	9999	9999	9999	9999	5	3	570	1
3600002	3617189	15	36000022	2	.1472	.8192	.602	-.5313	509.205	.0575222222222222	.801122222222222	.0464888888888889	.1574	514.1123	.4063	9999	9999	9999	9999	5	3	537	1
3600002	3617498	15	36000022	2	.8638	1.3923	-.0575	1.0378	618.099	.0575222222222222	.801122222222222	.0464888888888889	.1574	514.1123	.4063	9999	9999	9999	9999	5	3	434	1
